Molecule ChEMBL ID,Canonical_smiles,Papp_(ucm/s),MW,TPSA,LogP,NumHDonors,NumHAcceptors,NumRotatableBonds,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,NumRadicalElectrons,NumValenceElectrons,FilterItLogS
CHEMBL386292,Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)Cc2ccc(-c3ccccc3)cc2)c1,1.1,565.7030000000003,100.05,4.589980000000003,0.0,8.0,11.0,0.8536585365853658,1.5609756097560976,2.1707317073170733,0.0,208.0,-6.737816025
CHEMBL3098537,CO[C@H]1C(=O)[C@]2(C)CC[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,3.64,805.918,193.22,4.942900000000004,3.0,13.0,9.0,0.9655172413793104,1.5862068965517242,2.1379310344827585,0.0,314.0,-6.659183778
CHEMBL3098555,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C([C@@H](OC)C(=O)[C@]12C)C4(C)C,2.83,877.9369999999998,217.75,4.720800000000003,2.0,16.0,10.0,0.9206349206349206,1.5555555555555556,2.111111111111111,0.0,340.0,-6.422944875
CHEMBL1950984,CNC(=O)c1cc(Oc2ccc3nc(Nc4cccc(C(C)(C)C)c4)ccc3c2)ccn1,1.0,426.5200000000002,76.14,5.822800000000004,2.0,5.0,5.0,0.9375,1.75,2.53125,0.0,162.0,-7.834023275
CHEMBL3222244,CN(Cc1ccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c(Cl)c1)C(=O)CCCN,0.2,494.9830000000004,127.67,3.115700000000001,2.0,7.0,7.0,1.2,1.9714285714285715,2.685714285714285,0.0,182.0,-6.288597249
CHEMBL1911194,Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCOCC3)c2)[nH]1,18.0,374.4440000000002,79.9,3.755840000000001,2.0,4.0,2.0,1.0,1.7857142857142858,2.5357142857142856,0.0,142.0,-7.035699105
CHEMBL3290336,COc1ccc2ccc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2n1,1.1,464.5260000000003,110.61,1.385199999999999,2.0,9.0,7.0,1.088235294117647,1.911764705882353,2.735294117647059,0.0,178.0,-5.626736597
CHEMBL403186,Cc1nc2ccccc2n1Cc1ccc(C(=O)N[C@@H]2CN(C(=O)OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,0.1,493.56400000000025,125.79,2.86372,3.0,7.0,5.0,1.0833333333333333,1.7777777777777777,2.4444444444444446,0.0,190.0,-4.32274818
CHEMBL1944698,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,28.0,372.4720000000001,50.28,4.657700000000004,1.0,5.0,0.0,1.0357142857142858,1.9642857142857144,2.9285714285714284,0.0,142.0,-5.831808647
CHEMBL220365,O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NC2CCN(CC3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,8.5,616.8280000000007,99.77,4.678600000000004,3.0,6.0,10.0,0.9318181818181818,1.6363636363636365,2.363636363636364,0.0,234.0,-7.648357145
CHEMBL3125036,C=Cc1cc(C(NC(=O)NC(C)(C)C)C(=O)Nc2cccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1,0.36,802.832,177.70999999999998,7.502500000000008,4.0,9.0,12.0,0.8421052631578947,1.5263157894736843,2.1578947368421053,0.0,296.0,-10.98147255
CHEMBL397264,O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)CCCC1)c1ccc2ccccc2c1,5.4,556.7070000000006,99.77,3.448400000000003,3.0,5.0,11.0,0.8780487804878049,1.5853658536585369,2.341463414634146,0.0,216.0,-7.758738141
CHEMBL2023418,COc1ccc(-c2nc(Nc3cccc(NC(=O)C4CCNCC4)c3)nc3[nH]cnc23)cc1OC,0.0,473.5370000000003,126.08,3.7188000000000017,4.0,8.0,7.0,1.0,1.8,2.6,0.0,180.0,-7.357148272
CHEMBL272341,Cc1cc(COc2ccc(C(=O)N[C@@H]3CC(=O)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.2,433.46400000000006,117.62,2.705120000000001,3.0,6.0,6.0,1.125,1.875,2.625,0.0,164.0,-5.521174883
CHEMBL191,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1.15,422.9200000000001,92.51,4.266800000000004,2.0,6.0,8.0,1.0666666666666669,1.8333333333333333,2.5,0.0,154.0,-7.197016804
CHEMBL2177173,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cnccc4CN4CCCC4)n3)cc2)CC1,2.3,536.6620000000003,137.64999999999998,1.905,2.0,9.0,7.0,1.0,1.7105263157894737,2.421052631578948,0.0,200.0,-5.468109058
CHEMBL380405,Cc1nn(-c2ccc3onc(N)c3c2)c2c1CCN(c1ccc(-c3ccccc3CN3CC[C@@H](O)C3)cc1)C2=O,6.2,534.6200000000002,113.65,4.340620000000004,2.0,8.0,5.0,1.05,1.85,2.65,0.0,202.0,-6.722554744
CHEMBL253076,CC(F)(F)c1nc2ccccc2n1Cc1ccc(C(=O)N[C@@H]2CCOC[C@@H]2C(=O)NO)cc1,0.7,458.46500000000026,105.48,2.8366,3.0,6.0,6.0,1.2121212121212122,1.9393939393939397,2.636363636363636,0.0,174.0,-4.751039108
CHEMBL401471,Cc1cc(COc2ccc(C(=O)N[C@@H]3C[C@@]4(CCCO4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,5.7,475.5450000000001,109.78,3.685220000000002,3.0,6.0,6.0,1.1714285714285717,1.9714285714285715,2.7142857142857144,0.0,182.0,-6.148477238
CHEMBL2440466,CS(=O)(=O)O.Cc1oc(=O)oc1COC(=O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,16.1,732.8079999999999,167.72,5.875420000000006,1.0,12.0,9.0,0.903846153846154,1.5961538461538465,2.3076923076923075,0.0,274.0,-8.240422541
CHEMBL399163,CN(C)Cc1[nH]ncc1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,1.1,528.5230000000003,144.88,4.244700000000002,3.0,8.0,6.0,1.051282051282051,1.8461538461538465,2.58974358974359,0.0,196.0,-7.723484537
CHEMBL220948,CCCS(=O)(=O)N1CCC(CNC(=O)c2ccccc2)(C(=O)N2CCOCC2)CC1,22.0,437.5620000000003,96.02,1.0972000000000008,1.0,5.0,7.0,1.0666666666666669,1.7,2.3,0.0,166.0,-3.902965626
CHEMBL497361,CC(C)(C)CCN1C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C(O)C2(C)CCCN12,0.6,525.6530000000002,148.48,2.4308,3.0,8.0,5.0,1.2857142857142858,1.9714285714285715,2.6,0.0,192.0,-4.673593454
CHEMBL3261706,Cc1ccc(C(=O)Nc2ccc(OC(CCN(C)C)c3ccccc3)cc2)cc1Cl,19.9,422.9560000000001,41.57,5.972520000000006,1.0,3.0,8.0,1.0333333333333334,1.7333333333333334,2.3666666666666667,0.0,156.0,-7.229317559
CHEMBL2087428,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCC(C(C)(C)CN(C)C)CC2)c(C)c1,13.6,497.7020000000004,79.38999999999999,2.775540000000001,0.0,6.0,11.0,1.1176470588235294,1.6764705882352942,2.176470588235294,0.0,194.0,-5.206254656
CHEMBL2315107,O=C(CNC(=O)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1)c1ccccc1,23.0,497.47700000000015,95.5,3.070500000000002,1.0,6.0,6.0,0.8333333333333334,1.5,2.138888888888889,0.0,186.0,-5.816991713
CHEMBL1649912,Cc1nc(C(C)C)n([C@@H]2C[C@@H]3CC[C@H](C2)N3CC[C@H](NC(=O)C2CCC(F)(F)CC2)c2ccccc2)n1,26.0,513.6770000000001,63.05,5.950920000000006,1.0,5.0,8.0,1.054054054054054,1.7027027027027026,2.324324324324324,0.0,202.0,-6.239686148
CHEMBL3586560,Cc1nc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N(CC1CCOCC1)C(=O)CN2,14.5,406.45000000000033,121.81,1.8172199999999996,2.0,8.0,4.0,1.1666666666666667,2.033333333333333,2.8,0.0,154.0,-5.608853148
CHEMBL3261695,COc1ccc(NC(=O)Nc2ccc(OC(CCN(C)C)c3ccccc3)cc2)cc1Cl,7.5,453.97000000000014,62.830000000000005,6.064400000000005,2.0,4.0,9.0,0.96875,1.625,2.25,0.0,168.0,-6.991478425
CHEMBL2440456,O=C(OCC1CCN(Cc2ccc(-c3ccccc3-c3nnn[nH]3)cc2)CC1)c1c2n(c3ccccc13)CCCO2,2.9,548.6470000000002,98.16,5.3399000000000045,1.0,8.0,7.0,0.951219512195122,1.7317073170731707,2.5365853658536586,0.0,208.0,-7.612843161
CHEMBL368347,COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O,8.0,362.4220000000001,99.38,2.1172,4.0,6.0,9.0,0.7307692307692307,1.1153846153846154,1.4230769230769231,0.0,142.0,-3.629976375
CHEMBL2023066,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(-c3cccnc3)cc2c1=O,6.01,425.4960000000001,116.62,2.634080000000001,2.0,7.0,4.0,1.25,2.125,2.90625,0.0,160.0,-5.444881114
CHEMBL1778410,CC(C)(C)c1cccc(Nc2nc3cc(Oc4ccnc(C(N)=O)c4)ccc3s2)c1,10.0,418.5220000000001,90.13,5.623600000000004,2.0,6.0,5.0,1.0666666666666669,1.8666666666666667,2.6333333333333333,0.0,152.0,-6.615710344
CHEMBL3236707,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(Cl)nn2)c1,15.1,437.3080000000001,92.26,3.860800000000002,1.0,5.0,5.0,1.0,1.7142857142857142,2.357142857142857,0.0,144.0,-5.942165998
CHEMBL3098552,COC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccn4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,4.53,880.9409999999998,241.64,4.099400000000003,3.0,17.0,10.0,0.9682539682539684,1.6349206349206349,2.1904761904761907,0.0,342.0,-5.899956626
CHEMBL237712,CCCCCCC(N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)NC1O[C@H](C(N)=O)[C@@H](O)[C@H](O)[C@H]1O,16.3,695.7750000000004,318.41,-4.114900000000004,10.0,12.0,18.0,1.0,1.7142857142857142,2.346938775510204,0.0,274.0,-1.503737876
CHEMBL240572,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3C)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,16.0,541.1800000000004,55.89,5.249240000000005,1.0,4.0,10.0,1.0,1.6842105263157894,2.289473684210526,0.0,208.0,-7.533119066
CHEMBL231779,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,0.9,459.5060000000003,110.76,2.699600000000001,1.0,6.0,5.0,0.8823529411764706,1.5294117647058822,2.147058823529412,0.0,174.0,-4.484858282
CHEMBL206351,COc1ccc2c(c1)CCC(c1cccnc1)=C2,13.5,237.302,22.12,3.5770000000000017,0.0,2.0,2.0,1.1666666666666667,2.111111111111111,2.888888888888889,0.0,90.0,-4.47682398
CHEMBL3287848,O=c1cc([C@@H]2CCN[C@@H](Cc3ccccc3)C2)o[nH]1,1.0,258.321,58.03,2.0462,2.0,3.0,3.0,1.263157894736842,2.1052631578947367,2.8421052631578947,0.0,100.0,-4.141693796
CHEMBL1928243,CC(C)(C)CC(c1ccc(CC(=O)O)cc1-c1ccc(C(F)(F)F)cc1)N1CCC(C(F)(F)F)CC1,16.0,515.5380000000001,40.54,7.751100000000005,1.0,2.0,6.0,0.9722222222222222,1.5555555555555556,2.0277777777777777,0.0,198.0,-7.367129344
CHEMBL2180027,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C,19.0,371.4440000000002,85.75,3.4934200000000013,1.0,6.0,4.0,0.8928571428571429,1.6428571428571428,2.2857142857142856,0.0,140.0,-6.546675187
CHEMBL438200,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CN)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,12.0,711.8240000000003,257.41,0.4415700000000093,10.0,7.0,19.0,0.6923076923076923,1.2115384615384617,1.807692307692308,0.0,274.0,-7.415902309
CHEMBL230533,COc1ccc(CCC2(C3CCCC3)CC(O)=C(Cc3nc4nc(C)cc(C)n4n3)C(=O)O2)cc1Cl,10.0,511.0220000000003,98.84000000000002,5.266440000000005,1.0,8.0,7.0,1.2222222222222223,2.0,2.6944444444444446,0.0,190.0,-7.352784958
CHEMBL555342,CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCOC)cc(-c3ccccc3)n2)CC1,1.1,570.6430000000001,147.60000000000002,2.8179000000000007,2.0,8.0,14.0,1.0,1.7073170731707317,2.365853658536585,0.0,222.0,-5.150320732
CHEMBL3134084,CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(F)cc3F)cc(OC)c2NC1=O,22.0,439.44000000000017,113.6,2.6248000000000005,3.0,5.0,5.0,1.1666666666666667,1.8666666666666667,2.466666666666667,0.0,160.0,-6.585835245
CHEMBL2087424,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCN(CC3CCN(C)CC3)CC2)c(C)c1,1.5,510.7010000000005,82.62999999999998,1.4351400000000023,0.0,7.0,10.0,1.0571428571428572,1.6571428571428573,2.2285714285714286,0.0,198.0,-4.426558649
CHEMBL1163,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,5.3,704.869,171.21999999999997,4.2116000000000025,5.0,9.0,14.0,0.7254901960784313,1.2745098039215683,1.7843137254901962,0.0,276.0,-7.487994083
CHEMBL3098541,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccn4)C(C)=C([C@@H](OC(=O)N(C)C)C(=O)[C@]12C)C3(C)C,3.02,893.9839999999996,235.64999999999995,4.014600000000003,3.0,16.0,10.0,0.984375,1.640625,2.1875,0.0,348.0,-5.860825917
CHEMBL1277676,O=c1c2c(CN3CCCC3)n(CCc3ccccn3)c(=O)cc2[nH]n1-c1ccc(F)cc1Cl,7.3,467.9320000000001,75.92000000000002,3.5065000000000017,1.0,6.0,6.0,1.0909090909090908,1.9090909090909087,2.636363636363636,0.0,170.0,-6.5648647
CHEMBL3134102,CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(C)cc3C#N)cc(Cl)c2NC1=O,14.0,446.91600000000017,128.16,3.1715000000000018,3.0,5.0,4.0,1.2333333333333334,1.9333333333333331,2.566666666666667,0.0,156.0,-6.98153682
CHEMBL2376321,CC[C@]1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(OC(F)F)cc3)ccc2NC1=O,1.1,439.4400000000001,113.6,2.939400000000001,3.0,5.0,6.0,1.1333333333333333,1.8,2.4,0.0,160.0,-5.944255245
